season,round,driver,constructor,q1,q2,q3
2022,19,Bottas,Alfa Romeo,1:36.746,1:36.321,1:36.319
2022,19,Albon,Williams,1:36.932,1:36.368,
2022,19,Vettel,Aston Martin,1:36.695,1:36.398,
2022,19,Gasly,AlphaTauri,1:36.577,1:36.740,
2022,19,Zhou,Alfa Romeo,1:36.656,1:36.970,
2022,19,Tsunoda,AlphaTauri,1:36.808,1:37.147,
2022,19,Magnussen,Haas F1 Team,1:36.949,,
2022,19,Ricciardo,McLaren,1:37.046,,
2022,19,Ocon,Alpine F1 Team,1:37.068,,
2022,19,Schumacher,Haas F1 Team,1:37.111,,
2022,19,Latifi,Williams,1:37.244,,
2022,20,Verstappen,Red Bull,1:19.222,1:18.566,1:17.775
2022,20,Russell,Mercedes,1:19.583,1:18.565,1:18.079
2022,20,Hamilton,Mercedes,1:19.169,1:18.552,1:18.084
2022,20,Pérez,Red Bull,1:19.706,1:18.615,1:18.128
2022,20,Sainz,Ferrari,1:19.566,1:18.560,1:18.351
2022,20,Bottas,Alfa Romeo,1:19.523,1:18.762,1:18.401
2022,20,Leclerc,Ferrari,1:19.505,1:19.109,1:18.555
2022,20,Norris,McLaren,1:19.857,1:19.119,1:18.721
2022,20,Alonso,Alpine F1 Team,1:20.006,1:19.272,1:18.939
2022,20,Ocon,Alpine F1 Team,1:19.945,1:19.081,1:19.010
2022,20,Ricciardo,McLaren,1:20.279,1:19.325,
2022,20,Zhou,Alfa Romeo,1:20.283,1:19.476,
2022,20,Tsunoda,AlphaTauri,1:19.907,1:19.589,
2022,20,Gasly,AlphaTauri,1:20.256,1:19.672,
2022,20,Magnussen,Haas F1 Team,1:20.293,1:19.833,
2022,20,Schumacher,Haas F1 Team,1:20.419,,
2022,20,Vettel,Aston Martin,1:20.419,,
2022,20,Stroll,Aston Martin,1:20.520,,
2022,20,Albon,Williams,1:20.859,,
2022,20,Latifi,Williams,1:21.167,,
2022,21,Magnussen,Haas F1 Team,1:13.954,1:11.410,1:11.674
2022,21,Verstappen,Red Bull,1:13.625,1:10.881,1:11.877
2022,21,Russell,Mercedes,1:14.427,1:11.318,1:12.059
2022,21,Norris,McLaren,1:13.106,1:11.377,1:12.263
2022,21,Sainz,Ferrari,1:14.680,1:10.890,1:12.357
2022,21,Ocon,Alpine F1 Team,1:14.663,1:11.587,1:12.425
2022,21,Alonso,Alpine F1 Team,1:13.542,1:11.394,1:12.504
2022,21,Hamilton,Mercedes,1:13.403,1:11.539,1:12.611
2022,21,Pérez,Red Bull,1:13.613,1:11.456,1:15.601
2022,21,Leclerc,Ferrari,1:14.486,1:10.950,
2022,21,Albon,Williams,1:14.324,1:11.631,
2022,21,Gasly,AlphaTauri,1:14.371,1:11.675,
2022,21,Vettel,Aston Martin,1:13.597,1:11.678,
2022,21,Ricciardo,McLaren,1:14.931,1:12.140,
2022,21,Stroll,Aston Martin,1:14.398,1:12.210,
2022,21,Latifi,Williams,1:15.095,,
2022,21,Zhou,Alfa Romeo,1:15.197,,
2022,21,Bottas,Alfa Romeo,1:15.486,,
2022,21,Tsunoda,AlphaTauri,1:16.264,,
2022,21,Schumacher,Haas F1 Team,1:16.361,,
2022,22,Verstappen,Red Bull,1:24.754,1:24.622,1:23.824
2022,22,Pérez,Red Bull,1:24.820,1:24.419,1:24.052
2022,22,Leclerc,Ferrari,1:25.211,1:24.517,1:24.092
2022,22,Sainz,Ferrari,1:25.090,1:24.521,1:24.242
2022,22,Hamilton,Mercedes,1:25.594,1:24.774,1:24.508
2022,22,Russell,Mercedes,1:25.545,1:24.940,1:24.511
2022,22,Norris,McLaren,1:25.387,1:24.903,1:24.769
2022,22,Ocon,Alpine F1 Team,1:25.735,1:25.007,1:24.830
2022,22,Vettel,Aston Martin,1:25.523,1:24.974,1:24.961
2022,22,Ricciardo,McLaren,1:25.766,1:25.068,1:25.045
2022,22,Alonso,Alpine F1 Team,1:25.782,1:25.096,
2022,22,Tsunoda,AlphaTauri,1:25.630,1:25.219,
2022,22,Schumacher,Haas F1 Team,1:25.711,1:25.225,
2022,22,Stroll,Aston Martin,1:25.741,1:25.359,
2022,22,Zhou,Alfa Romeo,1:25.594,1:25.408,
2022,22,Magnussen,Haas F1 Team,1:25.834,,
2022,22,Gasly,AlphaTauri,1:25.859,,
2022,22,Bottas,Alfa Romeo,1:25.892,,
2022,22,Albon,Williams,1:26.028,,
2022,22,Latifi,Williams,1:26.054,,
2023,1,Verstappen,Red Bull,1:31.295,1:30.503,1:29.708
2023,1,Pérez,Red Bull,1:31.479,1:30.746,1:29.846
2023,1,Leclerc,Ferrari,1:31.094,1:30.282,1:30.000
2023,1,Sainz,Ferrari,1:30.993,1:30.515,1:30.154
2023,1,Alonso,Aston Martin,1:31.158,1:30.645,1:30.336
2023,1,Russell,Mercedes,1:31.057,1:30.507,1:30.340
2023,1,Hamilton,Mercedes,1:31.543,1:30.513,1:30.384
2023,1,Stroll,Aston Martin,1:31.184,1:31.127,1:30.836
2023,1,Ocon,Alpine F1 Team,1:31.508,1:30.914,1:30.984
2023,1,Hülkenberg,Haas F1 Team,1:31.204,1:30.809,
2023,1,Norris,McLaren,1:31.652,1:31.381,
2023,1,Bottas,Alfa Romeo,1:31.504,1:31.443,
2023,1,Zhou,Alfa Romeo,1:31.615,1:31.473,
2023,1,Tsunoda,AlphaTauri,1:31.400,1:32.510,
2023,1,Albon,Williams,1:31.461,,
2023,1,Sargeant,Williams,1:31.652,,
2023,1,Magnussen,Haas F1 Team,1:31.892,,
2023,1,Piastri,McLaren,1:32.101,,
2023,1,de Vries,AlphaTauri,1:32.121,,
2023,1,Gasly,Alpine F1 Team,1:32.181,,
2023,2,Pérez,Red Bull,1:29.244,1:28.635,1:28.265
2023,2,Leclerc,Ferrari,1:29.376,1:28.903,1:28.420
2023,2,Alonso,Aston Martin,1:29.298,1:28.757,1:28.730
2023,2,Russell,Mercedes,1:29.592,1:29.132,1:28.857
2023,2,Sainz,Ferrari,1:29.411,1:28.957,1:28.931
2023,2,Stroll,Aston Martin,1:29.335,1:28.962,1:28.945
2023,2,Ocon,Alpine F1 Team,1:29.707,1:29.255,1:29.078
2023,2,Hamilton,Mercedes,1:29.689,1:29.374,1:29.223
2023,2,Piastri,McLaren,1:29.706,1:29.378,1:29.243
2023,2,Gasly,Alpine F1 Team,1:29.890,1:29.411,1:29.357
2023,2,Hülkenberg,Haas F1 Team,1:29.547,1:29.451,
2023,2,Zhou,Alfa Romeo,1:29.654,1:29.461,
2023,2,Magnussen,Haas F1 Team,1:29.744,1:29.634,
2023,2,Bottas,Alfa Romeo,1:29.929,1:29.668,
2023,2,Verstappen,Red Bull,1:28.761,1:49.953,
2023,2,Tsunoda,AlphaTauri,1:29.939,,
2023,2,Albon,Williams,1:29.994,,
2023,2,de Vries,AlphaTauri,1:30.244,,
2023,2,Norris,McLaren,1:30.447,,
2023,2,Sargeant,Williams,2:08.510,,
2023,4,Leclerc,Ferrari,1:41.269,1:41.037,1:40.203
2023,4,Verstappen,Red Bull,1:41.398,1:40.822,1:40.391
2023,4,Pérez,Red Bull,1:41.131,1:41.131,1:40.495
2023,4,Sainz,Ferrari,1:42.197,1:41.016,1:41.016
2023,4,Hamilton,Mercedes,1:42.113,1:41.177,1:41.177
2023,4,Alonso,Aston Martin,1:41.720,1:41.370,1:41.253
2023,4,Norris,McLaren,1:42.154,1:41.485,1:41.281
2023,4,Tsunoda,AlphaTauri,1:42.234,1:41.569,1:41.581
2023,4,Stroll,Aston Martin,1:42.524,1:41.576,1:41.611
2023,4,Piastri,McLaren,1:42.455,1:41.636,1:41.611
2023,4,Russell,Mercedes,1:42.073,1:41.654,
2023,4,Ocon,Alpine F1 Team,1:42.622,1:41.798,
2023,4,Albon,Williams,1:42.171,1:41.818,
2023,4,Bottas,Alfa Romeo,1:42.582,1:42.259,
2023,4,Sargeant,Williams,1:42.242,1:42.395,
2023,4,Zhou,Alfa Romeo,1:42.642,,
2023,4,Hülkenberg,Haas F1 Team,1:42.755,,
2023,4,Magnussen,Haas F1 Team,1:43.417,,
2023,4,Gasly,Alpine F1 Team,1:44.853,,
2023,4,de Vries,AlphaTauri,1:55.282,,
2023,3,Verstappen,Red Bull,1:17.384,1:17.056,1:16.732
2023,3,Russell,Mercedes,1:17.654,1:17.513,1:16.968
2023,3,Hamilton,Mercedes,1:17.689,1:17.551,1:17.104
2023,3,Alonso,Aston Martin,1:17.832,1:17.283,1:17.139
2023,3,Sainz,Ferrari,1:17.928,1:17.349,1:17.270
2023,3,Stroll,Aston Martin,1:17.873,1:17.616,1:17.308
2023,3,Leclerc,Ferrari,1:18.218,1:17.390,1:17.369
2023,3,Albon,Williams,1:17.962,1:17.761,1:17.609
2023,3,Gasly,Alpine F1 Team,1:18.312,1:17.574,1:17.675
2023,3,Hülkenberg,Haas F1 Team,1:18.029,1:17.412,1:17.735
2023,3,Ocon,Alpine F1 Team,1:17.770,1:17.768,
2023,3,Tsunoda,AlphaTauri,1:18.471,1:18.099,
2023,3,Norris,McLaren,1:18.243,1:18.119,
2023,3,Magnussen,Haas F1 Team,1:18.159,1:18.129,
2023,3,de Vries,AlphaTauri,1:18.450,1:18.335,
2023,3,Piastri,McLaren,1:18.517,,
2023,3,Zhou,Alfa Romeo,1:18.540,,
2023,3,Sargeant,Williams,1:18.557,,
2023,3,Bottas,Alfa Romeo,1:18.714,,
2023,3,Pérez,Red Bull,,,
2023,5,Pérez,Red Bull,1:27.713,1:27.328,1:26.841
2023,5,Alonso,Aston Martin,1:28.179,1:27.097,1:27.202
2023,5,Sainz,Ferrari,1:27.686,1:27.148,1:27.349
2023,5,Magnussen,Haas F1 Team,1:27.809,1:27.673,1:27.767
2023,5,Gasly,Alpine F1 Team,1:28.061,1:27.612,1:27.786
2023,5,Russell,Mercedes,1:28.086,1:27.743,1:27.804
2023,5,Leclerc,Ferrari,1:27.713,1:26.964,1:27.861
2023,5,Ocon,Alpine F1 Team,1:27.872,1:27.444,1:27.935
2023,5,Verstappen,Red Bull,1:27.363,1:26.814,
2023,5,Bottas,Alfa Romeo,1:27.864,1:27.564,
2023,5,Albon,Williams,1:28.234,1:27.795,
2023,5,Hülkenberg,Haas F1 Team,1:27.945,1:27.903,
2023,5,Hamilton,Mercedes,1:27.846,1:27.975,
2023,5,Zhou,Alfa Romeo,1:28.180,1:28.091,
2023,5,de Vries,AlphaTauri,1:28.325,1:28.395,
2023,5,Norris,McLaren,1:28.394,,
2023,5,Tsunoda,AlphaTauri,1:28.429,,
2023,5,Stroll,Aston Martin,1:28.476,,
2023,5,Piastri,McLaren,1:28.484,,
2023,5,Sargeant,Williams,1:28.577,,
2023,7,Verstappen,Red Bull,1:13.615,1:12.760,1:12.272
2023,7,Sainz,Ferrari,1:13.411,1:12.790,1:12.734
2023,7,Norris,McLaren,1:13.295,1:12.776,1:12.792
2023,7,Gasly,Alpine F1 Team,1:13.471,1:13.186,1:12.816
2023,7,Hamilton,Mercedes,1:12.937,1:12.999,1:12.818
2023,7,Stroll,Aston Martin,1:13.766,1:13.082,1:12.994
2023,7,Ocon,Alpine F1 Team,1:13.433,1:13.001,1:13.083
2023,7,Hülkenberg,Haas F1 Team,1:13.420,1:13.283,1:13.229
2023,7,Alonso,Aston Martin,1:13.747,1:13.098,1:13.507
2023,7,Piastri,McLaren,1:13.691,1:13.059,1:13.682
2023,7,Pérez,Red Bull,1:13.874,1:13.334,
2023,7,Russell,Mercedes,1:13.326,1:13.447,
2023,7,Zhou,Alfa Romeo,1:13.677,1:13.521,
2023,7,de Vries,AlphaTauri,1:13.581,1:14.083,
2023,7,Tsunoda,AlphaTauri,1:13.862,1:14.477,
2023,7,Bottas,Alfa Romeo,1:13.977,,
2023,7,Magnussen,Haas F1 Team,1:14.042,,
2023,7,Albon,Williams,1:14.063,,
2023,7,Leclerc,Ferrari,1:14.079,,
2023,7,Sargeant,Williams,1:14.699,,
2023,6,Verstappen,Red Bull,1:12.386,1:11.908,1:11.365
2023,6,Alonso,Aston Martin,1:12.886,1:12.107,1:11.449
2023,6,Leclerc,Ferrari,1:12.912,1:12.103,1:11.471
2023,6,Ocon,Alpine F1 Team,1:12.967,1:12.248,1:11.553
2023,6,Sainz,Ferrari,1:12.717,1:12.210,1:11.630
2023,6,Hamilton,Mercedes,1:12.872,1:12.156,1:11.725
2023,6,Gasly,Alpine F1 Team,1:13.033,1:12.169,1:11.933
2023,6,Russell,Mercedes,1:12.769,1:12.151,1:11.964
2023,6,Tsunoda,AlphaTauri,1:12.642,1:12.249,1:12.082
2023,6,Norris,McLaren,1:12.877,1:12.377,1:12.254
2023,6,Piastri,McLaren,1:13.006,1:12.395,
2023,6,de Vries,AlphaTauri,1:13.054,1:12.428,
2023,6,Albon,Williams,1:12.706,1:12.527,
2023,6,Stroll,Aston Martin,1:12.722,1:12.623,
2023,6,Bottas,Alfa Romeo,1:13.038,1:12.625,
2023,6,Sargeant,Williams,1:13.113,,
2023,6,Magnussen,Haas F1 Team,1:13.270,,
2023,6,Hülkenberg,Haas F1 Team,1:13.279,,
2023,6,Zhou,Alfa Romeo,1:13.523,,
2023,6,Pérez,Red Bull,1:13.850,,
2023,8,Verstappen,Red Bull,1:20.851,1:19.092,1:25.858
2023,8,Hülkenberg,Haas F1 Team,1:22.730,1:20.305,1:27.102
2023,8,Alonso,Aston Martin,1:21.481,1:19.776,1:27.286
2023,8,Hamilton,Mercedes,1:21.554,1:20.426,1:27.627
2023,8,Russell,Mercedes,1:21.798,1:20.098,1:27.893
2023,8,Ocon,Alpine F1 Team,1:22.114,1:20.406,1:27.945
2023,8,Norris,McLaren,1:21.998,1:19.347,1:28.046
2023,8,Sainz,Ferrari,1:22.248,1:19.856,1:29.294
2023,8,Piastri,McLaren,1:22.190,1:19.659,1:31.349
2023,8,Albon,Williams,1:21.938,1:18.725,
2023,8,Leclerc,Ferrari,1:21.843,1:20.615,
2023,8,Pérez,Red Bull,1:22.151,1:20.959,
2023,8,Stroll,Aston Martin,1:22.677,1:21.484,
2023,8,Magnussen,Haas F1 Team,1:22.351,1:21.678,
2023,8,Bottas,Alfa Romeo,1:22.332,1:21.821,
2023,8,Tsunoda,AlphaTauri,1:22.746,,
2023,8,Gasly,Alpine F1 Team,1:22.886,,
2023,8,de Vries,AlphaTauri,1:23.137,,
2023,8,Sargeant,Williams,1:23.337,,
2023,8,Zhou,Alfa Romeo,1:23.342,,
2023,9,Verstappen,Red Bull,1:05.116,1:04.951,1:04.391
2023,9,Leclerc,Ferrari,1:05.577,1:05.087,1:04.439
2023,9,Sainz,Ferrari,1:05.339,1:04.975,1:04.581
2023,9,Norris,McLaren,1:05.617,1:05.038,1:04.658
2023,9,Hamilton,Mercedes,1:05.673,1:05.188,1:04.819
2023,9,Stroll,Aston Martin,1:05.710,1:05.121,1:04.893
2023,9,Alonso,Aston Martin,1:05.655,1:05.181,1:04.911
2023,9,Hülkenberg,Haas F1 Team,1:05.740,1:05.362,1:05.090
2023,9,Gasly,Alpine F1 Team,1:05.515,1:05.308,1:05.170
2023,9,Albon,Williams,1:05.673,1:05.387,1:05.823
2023,9,Russell,Mercedes,1:05.686,1:05.428,
2023,9,Ocon,Alpine F1 Team,1:05.729,1:05.453,
2023,9,Piastri,McLaren,1:05.683,1:05.605,
2023,9,Bottas,Alfa Romeo,1:05.763,1:05.680,
2023,9,Pérez,Red Bull,1:05.177,2:06.688,
2023,9,Tsunoda,AlphaTauri,1:05.784,,
2023,9,Zhou,Alfa Romeo,1:05.818,,
2023,9,Sargeant,Williams,1:05.948,,
2023,9,Magnussen,Haas F1 Team,1:05.971,,
2023,9,de Vries,AlphaTauri,1:05.974,,
2023,10,Verstappen,Red Bull,1:29.428,1:27.702,1:26.720
2023,10,Norris,McLaren,1:28.917,1:28.042,1:26.961
2023,10,Piastri,McLaren,1:29.874,1:27.845,1:27.092
2023,10,Leclerc,Ferrari,1:29.143,1:28.361,1:27.136
2023,10,Sainz,Ferrari,1:29.865,1:28.265,1:27.148
2023,10,Russell,Mercedes,1:29.412,1:28.782,1:27.155
2023,10,Hamilton,Mercedes,1:29.415,1:28.545,1:27.211
2023,10,Albon,Williams,1:29.466,1:28.067,1:27.530
2023,10,Alonso,Aston Martin,1:29.949,1:28.368,1:27.659
2023,10,Gasly,Alpine F1 Team,1:29.533,1:28.751,1:27.689
2023,10,Hülkenberg,Haas F1 Team,1:29.603,1:28.896,
2023,10,Stroll,Aston Martin,1:29.448,1:28.935,
2023,10,Ocon,Alpine F1 Team,1:29.700,1:28.956,
2023,10,Sargeant,Williams,1:29.873,1:29.031,
2023,10,Pérez,Red Bull,1:29.968,,
2023,10,Bottas,Alfa Romeo,1:29.798,,
2023,10,Tsunoda,AlphaTauri,1:30.025,,
2023,10,Zhou,Alfa Romeo,1:30.123,,
2023,10,de Vries,AlphaTauri,1:30.513,,
2023,10,Magnussen,Haas F1 Team,1:32.378,,
2023,11,Hamilton,Mercedes,1:18.577,1:17.427,1:16.609
2023,11,Verstappen,Red Bull,1:18.318,1:17.547,1:16.612
2023,11,Norris,McLaren,1:18.697,1:17.328,1:16.694
2023,11,Piastri,McLaren,1:18.464,1:17.571,1:16.905
2023,11,Zhou,Alfa Romeo,1:18.143,1:17.700,1:16.971
2023,11,Leclerc,Ferrari,1:18.440,1:17.580,1:16.992
2023,11,Bottas,Alfa Romeo,1:18.775,1:17.563,1:17.034
2023,11,Alonso,Aston Martin,1:18.580,1:17.701,1:17.035
2023,11,Pérez,Red Bull,1:18.360,1:17.675,1:17.045
2023,11,Hülkenberg,Haas F1 Team,1:18.695,1:17.652,1:17.186
2023,11,Sainz,Ferrari,1:18.393,1:17.703,
2023,11,Ocon,Alpine F1 Team,1:18.854,1:17.841,
2023,11,Ricciardo,AlphaTauri,1:18.906,1:18.002,
2023,11,Stroll,Aston Martin,1:18.782,1:18.144,
2023,11,Gasly,Alpine F1 Team,1:18.743,1:18.217,
2023,11,Albon,Williams,1:18.917,,
2023,11,Tsunoda,AlphaTauri,1:18.919,,
2023,11,Russell,Mercedes,1:19.027,,
2023,11,Magnussen,Haas F1 Team,1:19.206,,
2023,11,Sargeant,Williams,1:19.248,,
2023,12,Verstappen,Red Bull,1:58.515,1:52.784,1:46.168
2023,12,Leclerc,Ferrari,1:58.300,1:52.017,1:46.988
2023,12,Pérez,Red Bull,1:58.899,1:52.353,1:47.045
2023,12,Hamilton,Mercedes,1:58.563,1:52.345,1:47.087
2023,12,Sainz,Ferrari,1:58.688,1:51.711,1:47.152
2023,12,Piastri,McLaren,1:58.872,1:51.534,1:47.365
2023,12,Norris,McLaren,1:59.981,1:52.252,1:47.669
2023,12,Russell,Mercedes,1:59.035,1:52.605,1:47.805
2023,12,Alonso,Aston Martin,1:58.834,1:52.751,1:47.843
2023,12,Stroll,Aston Martin,1:59.663,1:52.193,1:48.841
2023,12,Tsunoda,AlphaTauri,1:59.044,1:53.148,
2023,12,Gasly,Alpine F1 Team,1:59.511,1:53.671,
2023,12,Magnussen,Haas F1 Team,2:00.020,1:54.160,
2023,12,Bottas,Alfa Romeo,1:59.484,1:54.694,
2023,12,Ocon,Alpine F1 Team,1:59.634,1:56.372,
2023,12,Albon,Williams,2:00.314,,
2023,12,Zhou,Alfa Romeo,2:00.832,,
2023,12,Sargeant,Williams,2:01.535,,
2023,12,Ricciardo,AlphaTauri,2:02.159,,
2023,12,Hülkenberg,Haas F1 Team,2:03.166,,
2023,13,Verstappen,Red Bull,1:20.965,1:18.856,1:10.567
2023,13,Norris,McLaren,1:21.276,1:19.769,1:11.104
2023,13,Russell,Mercedes,1:21.345,1:19.620,1:11.294
2023,13,Albon,Williams,1:20.939,1:19.399,1:11.419
2023,13,Alonso,Aston Martin,1:21.840,1:19.429,1:11.506
2023,13,Sainz,Ferrari,1:21.321,1:19.929,1:11.754
2023,13,Pérez,Red Bull,1:21.972,1:19.856,1:11.880
2023,13,Piastri,McLaren,1:21.231,1:19.392,1:11.938
2023,13,Leclerc,Ferrari,1:22.019,1:19.600,1:12.665
2023,13,Sargeant,Williams,1:22.036,1:20.067,1:16.748
2023,13,Stroll,Aston Martin,1:21.570,1:20.121,
2023,13,Gasly,Alpine F1 Team,1:21.735,1:20.128,
2023,13,Hamilton,Mercedes,1:21.919,1:20.151,
2023,13,Tsunoda,AlphaTauri,1:21.781,1:20.230,
2023,13,Hülkenberg,Haas F1 Team,1:21.891,1:20.250,
2023,13,Zhou,Alfa Romeo,1:22.067,,
2023,13,Ocon,Alpine F1 Team,1:22.110,,
2023,13,Magnussen,Haas F1 Team,1:22.192,,
2023,13,Bottas,Alfa Romeo,1:22.260,,
2023,13,Lawson,AlphaTauri,1:23.420,,
2023,14,Sainz,Ferrari,1:21.965,1:20.991,1:20.294
2023,14,Verstappen,Red Bull,1:21.573,1:20.937,1:20.307
2023,14,Leclerc,Ferrari,1:21.788,1:20.977,1:20.361
2023,14,Russell,Mercedes,1:22.148,1:21.382,1:20.671
2023,14,Pérez,Red Bull,1:21.911,1:21.240,1:20.688
2023,14,Albon,Williams,1:21.661,1:21.272,1:20.760
2023,14,Piastri,McLaren,1:22.106,1:21.527,1:20.785
2023,14,Hamilton,Mercedes,1:21.977,1:21.369,1:20.820
2023,14,Norris,McLaren,1:21.995,1:21.581,1:20.979
2023,14,Alonso,Aston Martin,1:22.043,1:21.543,1:21.417
2023,14,Tsunoda,AlphaTauri,1:21.852,1:21.594,
2023,14,Lawson,AlphaTauri,1:22.112,1:21.758,
2023,14,Hülkenberg,Haas F1 Team,1:22.343,1:21.776,
2023,14,Bottas,Alfa Romeo,1:22.249,1:21.940,
2023,14,Sargeant,Williams,1:21.930,1:21.944,
2023,14,Zhou,Alfa Romeo,1:22.390,,
2023,14,Gasly,Alpine F1 Team,1:22.545,,
2023,14,Ocon,Alpine F1 Team,1:22.548,,
2023,14,Magnussen,Haas F1 Team,1:22.592,,
2023,14,Stroll,Aston Martin,1:22.860,,
2023,15,Sainz,Ferrari,1:32.339,1:31.439,1:30.984
2023,15,Russell,Mercedes,1:32.331,1:31.743,1:31.056
2023,15,Leclerc,Ferrari,1:32.406,1:32.012,1:31.063
2023,15,Norris,McLaren,1:32.483,1:31.951,1:31.270
2023,15,Hamilton,Mercedes,1:32.651,1:32.019,1:31.485
2023,15,Magnussen,Haas F1 Team,1:32.242,1:31.892,1:31.575
2023,15,Alonso,Aston Martin,1:32.584,1:31.835,1:31.615
2023,15,Ocon,Alpine F1 Team,1:32.369,1:32.089,1:31.673
2023,15,Hülkenberg,Haas F1 Team,1:32.100,1:31.994,1:31.808
2023,15,Lawson,AlphaTauri,1:32.215,1:32.166,1:32.268
2023,15,Verstappen,Red Bull,1:32.398,1:32.173,
2023,15,Gasly,Alpine F1 Team,1:32.452,1:32.274,
2023,15,Pérez,Red Bull,1:32.099,1:32.310,
2023,15,Albon,Williams,1:32.668,1:33.719,
2023,15,Tsunoda,AlphaTauri,1:31.991,,
2023,15,Bottas,Alfa Romeo,1:32.809,,
2023,15,Piastri,McLaren,1:32.902,,
2023,15,Sargeant,Williams,1:33.252,,
2023,15,Zhou,Alfa Romeo,1:33.258,,
2023,15,Stroll,Aston Martin,1:33.397,,
2023,16,Verstappen,Red Bull,1:29.878,1:29.964,1:28.877
2023,16,Piastri,McLaren,1:30.439,1:30.122,1:29.458
2023,16,Norris,McLaren,1:30.063,1:30.296,1:29.493
2023,16,Leclerc,Ferrari,1:30.393,1:29.940,1:29.542
2023,16,Pérez,Red Bull,1:30.652,1:29.965,1:29.650
2023,16,Sainz,Ferrari,1:30.651,1:30.067,1:29.850
2023,16,Hamilton,Mercedes,1:30.811,1:30.040,1:29.908
2023,16,Russell,Mercedes,1:30.811,1:30.268,1:30.219
2023,16,Tsunoda,AlphaTauri,1:30.733,1:30.204,1:30.303
2023,16,Alonso,Aston Martin,1:30.971,1:30.465,1:30.560
2023,16,Lawson,AlphaTauri,1:30.425,1:30.508,
2023,16,Gasly,Alpine F1 Team,1:30.843,1:30.509,
2023,16,Albon,Williams,1:30.941,1:30.537,
2023,16,Ocon,Alpine F1 Team,1:30.960,1:30.586,
2023,16,Magnussen,Haas F1 Team,1:30.976,1:30.665,
2023,16,Bottas,Alfa Romeo,1:31.049,,
2023,16,Stroll,Aston Martin,1:31.181,,
2023,16,Hülkenberg,Haas F1 Team,1:31.299,,
2023,16,Zhou,Alfa Romeo,1:31.398,,
2023,16,Sargeant,Williams,,,
2023,17,Verstappen,Red Bull,1:25.007,1:24.483,1:23.778
2023,17,Russell,Mercedes,1:25.334,1:24.827,1:24.219
2023,17,Hamilton,Mercedes,1:26.076,1:24.381,1:24.305
2023,17,Alonso,Aston Martin,1:25.223,1:25.241,1:24.369
2023,17,Leclerc,Ferrari,1:25.452,1:25.079,1:24.424
2023,17,Piastri,McLaren,1:25.266,1:24.724,1:24.540
2023,17,Gasly,Alpine F1 Team,1:25.566,1:24.918,1:24.553
2023,17,Ocon,Alpine F1 Team,1:25.711,1:24.928,1:24.763
2023,17,Bottas,Alfa Romeo,1:26.038,1:25.297,1:25.058
2023,17,Norris,McLaren,1:25.131,1:24.685,
2023,17,Tsunoda,AlphaTauri,1:26.058,1:25.301,
2023,17,Sainz,Ferrari,1:25.808,1:25.328,
2023,17,Pérez,Red Bull,1:25.991,1:25.462,
2023,17,Albon,Williams,1:26.118,1:25.707,
2023,17,Hülkenberg,Haas F1 Team,1:25.904,1:25.783,
2023,17,Sargeant,Williams,1:26.210,,
2023,17,Stroll,Aston Martin,1:26.345,,
2023,17,Lawson,AlphaTauri,1:26.635,,
2023,17,Magnussen,Haas F1 Team,1:27.046,,
2023,17,Zhou,Alfa Romeo,1:27.432,,
2023,18,Leclerc,Ferrari,1:36.061,1:35.004,1:34.723
2023,18,Norris,McLaren,1:35.110,1:35.441,1:34.853
2023,18,Hamilton,Mercedes,1:35.091,1:35.240,1:34.862
2023,18,Sainz,Ferrari,1:35.824,1:35.302,1:34.945
2023,18,Russell,Mercedes,1:36.165,1:35.606,1:35.079
2023,18,Verstappen,Red Bull,1:35.346,1:35.008,1:35.081
2023,18,Gasly,Alpine F1 Team,1:36.158,1:35.496,1:35.089
2023,18,Ocon,Alpine F1 Team,1:36.131,1:35.413,1:35.154
2023,18,Pérez,Red Bull,1:35.989,1:35.679,1:35.173
2023,18,Piastri,McLaren,1:36.064,1:35.576,1:35.467
2023,18,Tsunoda,AlphaTauri,1:35.913,1:35.697,
2023,18,Zhou,Alfa Romeo,1:36.052,1:35.698,
2023,18,Bottas,Alfa Romeo,1:36.082,1:35.858,
2023,18,Magnussen,Haas F1 Team,1:36.009,1:35.880,
2023,18,Ricciardo,AlphaTauri,1:36.213,1:35.974,
2023,18,Hülkenberg,Haas F1 Team,1:36.235,,
2023,18,Alonso,Aston Martin,1:36.268,,
2023,18,Albon,Williams,1:36.315,,
2023,18,Stroll,Aston Martin,1:36.589,,
2023,18,Sargeant,Williams,1:36.827,,
2023,19,Leclerc,Ferrari,1:18.401,1:17.901,1:17.166
2023,19,Sainz,Ferrari,1:18.755,1:18.382,1:17.233
2023,19,Verstappen,Red Bull,1:18.099,1:17.625,1:17.263
2023,19,Ricciardo,AlphaTauri,1:18.341,1:17.706,1:17.382
2023,19,Pérez,Red Bull,1:18.553,1:18.124,1:17.423
2023,19,Hamilton,Mercedes,1:18.677,1:17.571,1:17.454
2023,19,Piastri,McLaren,1:18.241,1:17.874,1:17.623
2023,19,Russell,Mercedes,1:18.893,1:17.673,1:17.674
2023,19,Bottas,Alfa Romeo,1:18.429,1:18.016,1:18.032
2023,19,Zhou,Alfa Romeo,1:19.016,1:18.440,1:18.050
2023,19,Gasly,Alpine F1 Team,1:18.945,1:18.521,
2023,19,Hülkenberg,Haas F1 Team,1:18.969,1:18.524,
