season,round,driver,constructor,position,points
2022,17,Russell,Mercedes,14,0
2022,17,Tsunoda,AlphaTauri,15,0
2022,17,Ocon,Alpine F1 Team,16,0
2022,17,Albon,Williams,17,0
2022,17,Alonso,Alpine F1 Team,18,0
2022,17,Latifi,Williams,19,0
2022,17,Zhou,Alfa Romeo,20,0
2022,18,Verstappen,Red Bull,1,25
2022,18,Pérez,Red Bull,2,18
2022,18,Leclerc,Ferrari,3,15
2022,18,Ocon,Alpine F1 Team,4,12
2022,18,Hamilton,Mercedes,5,10
2022,18,Vettel,Aston Martin,6,8
2022,18,Alonso,Alpine F1 Team,7,6
2022,18,Russell,Mercedes,8,4
2022,18,Latifi,Williams,9,2
2022,18,Norris,McLaren,10,1
2022,18,Ricciardo,McLaren,11,0
2022,18,Stroll,Aston Martin,12,0
2022,18,Tsunoda,AlphaTauri,13,0
2022,18,Magnussen,Haas F1 Team,14,0
2022,18,Bottas,Alfa Romeo,15,0
2022,18,Zhou,Alfa Romeo,16,0
2022,18,Schumacher,Haas F1 Team,17,0
2022,18,Gasly,AlphaTauri,18,0
2022,18,Sainz,Ferrari,19,0
2022,18,Albon,Williams,20,0
2022,19,Verstappen,Red Bull,1,25
2022,19,Hamilton,Mercedes,2,18
2022,19,Leclerc,Ferrari,3,15
2022,19,Pérez,Red Bull,4,12
2022,19,Russell,Mercedes,5,11
2022,19,Norris,McLaren,6,8
2022,19,Alonso,Alpine F1 Team,7,6
2022,19,Vettel,Aston Martin,8,4
2022,19,Magnussen,Haas F1 Team,9,2
2022,19,Tsunoda,AlphaTauri,10,1
2022,19,Ocon,Alpine F1 Team,11,0
2022,19,Zhou,Alfa Romeo,12,0
2022,19,Albon,Williams,13,0
2022,19,Gasly,AlphaTauri,14,0
2022,19,Schumacher,Haas F1 Team,15,0
2022,19,Ricciardo,McLaren,16,0
2022,19,Latifi,Williams,17,0
2022,19,Stroll,Aston Martin,18,0
2022,19,Bottas,Alfa Romeo,19,0
2022,19,Sainz,Ferrari,20,0
2022,20,Verstappen,Red Bull,1,25
2022,20,Hamilton,Mercedes,2,18
2022,20,Pérez,Red Bull,3,15
2022,20,Russell,Mercedes,4,13
2022,20,Sainz,Ferrari,5,10
2022,20,Leclerc,Ferrari,6,8
2022,20,Ricciardo,McLaren,7,6
2022,20,Ocon,Alpine F1 Team,8,4
2022,20,Norris,McLaren,9,2
2022,20,Bottas,Alfa Romeo,10,1
2022,20,Gasly,AlphaTauri,11,0
2022,20,Albon,Williams,12,0
2022,20,Zhou,Alfa Romeo,13,0
2022,20,Vettel,Aston Martin,14,0
2022,20,Stroll,Aston Martin,15,0
2022,20,Schumacher,Haas F1 Team,16,0
2022,20,Magnussen,Haas F1 Team,17,0
2022,20,Latifi,Williams,18,0
2022,20,Alonso,Alpine F1 Team,19,0
2022,20,Tsunoda,AlphaTauri,20,0
2022,21,Russell,Mercedes,1,26
2022,21,Hamilton,Mercedes,2,18
2022,21,Sainz,Ferrari,3,15
2022,21,Leclerc,Ferrari,4,12
2022,21,Alonso,Alpine F1 Team,5,10
2022,21,Verstappen,Red Bull,6,8
2022,21,Pérez,Red Bull,7,6
2022,21,Ocon,Alpine F1 Team,8,4
2022,21,Bottas,Alfa Romeo,9,2
2022,21,Stroll,Aston Martin,10,1
2022,21,Vettel,Aston Martin,11,0
2022,21,Zhou,Alfa Romeo,12,0
2022,21,Schumacher,Haas F1 Team,13,0
2022,21,Gasly,AlphaTauri,14,0
2022,21,Albon,Williams,15,0
2022,21,Latifi,Williams,16,0
2022,21,Tsunoda,AlphaTauri,17,0
2022,21,Norris,McLaren,18,0
2022,21,Magnussen,Haas F1 Team,19,0
2022,21,Ricciardo,McLaren,20,0
2022,22,Verstappen,Red Bull,1,25
2022,22,Leclerc,Ferrari,2,18
2022,22,Pérez,Red Bull,3,15
2022,22,Sainz,Ferrari,4,12
2022,22,Russell,Mercedes,5,10
2022,22,Norris,McLaren,6,9
2022,22,Ocon,Alpine F1 Team,7,6
2022,22,Stroll,Aston Martin,8,4
2022,22,Ricciardo,McLaren,9,2
2022,22,Vettel,Aston Martin,10,1
2022,22,Tsunoda,AlphaTauri,11,0
2022,22,Zhou,Alfa Romeo,12,0
2022,22,Albon,Williams,13,0
2022,22,Gasly,AlphaTauri,14,0
2022,22,Bottas,Alfa Romeo,15,0
2022,22,Schumacher,Haas F1 Team,16,0
2022,22,Magnussen,Haas F1 Team,17,0
2022,22,Hamilton,Mercedes,18,0
2022,22,Latifi,Williams,19,0
2022,22,Alonso,Alpine F1 Team,20,0
2023,1,Verstappen,Red Bull,1,25
2023,1,Pérez,Red Bull,2,18
2023,1,Alonso,Aston Martin,3,15
2023,1,Sainz,Ferrari,4,12
2023,1,Hamilton,Mercedes,5,10
2023,1,Stroll,Aston Martin,6,8
2023,1,Russell,Mercedes,7,6
2023,1,Bottas,Alfa Romeo,8,4
2023,1,Gasly,Alpine F1 Team,9,2
2023,1,Albon,Williams,10,1
2023,1,Tsunoda,AlphaTauri,11,0
2023,1,Sargeant,Williams,12,0
2023,1,Magnussen,Haas F1 Team,13,0
2023,1,de Vries,AlphaTauri,14,0
2023,1,Hülkenberg,Haas F1 Team,15,0
2023,1,Zhou,Alfa Romeo,16,0
2023,1,Norris,McLaren,17,0
2023,1,Ocon,Alpine F1 Team,18,0
2023,1,Leclerc,Ferrari,19,0
2023,1,Piastri,McLaren,20,0
2023,2,Pérez,Red Bull,1,25
2023,2,Verstappen,Red Bull,2,19
2023,2,Alonso,Aston Martin,3,15
2023,2,Russell,Mercedes,4,12
2023,2,Hamilton,Mercedes,5,10
2023,2,Sainz,Ferrari,6,8
2023,2,Leclerc,Ferrari,7,6
2023,2,Ocon,Alpine F1 Team,8,4
2023,2,Gasly,Alpine F1 Team,9,2
2023,2,Magnussen,Haas F1 Team,10,1
2023,2,Tsunoda,AlphaTauri,11,0
2023,2,Hülkenberg,Haas F1 Team,12,0
2023,2,Zhou,Alfa Romeo,13,0
2023,2,de Vries,AlphaTauri,14,0
2023,2,Piastri,McLaren,15,0
2023,2,Sargeant,Williams,16,0
2023,2,Norris,McLaren,17,0
2023,2,Bottas,Alfa Romeo,18,0
2023,2,Albon,Williams,19,0
2023,2,Stroll,Aston Martin,20,0
2023,4,Pérez,Red Bull,1,25
2023,4,Verstappen,Red Bull,2,18
2023,4,Leclerc,Ferrari,3,15
2023,4,Alonso,Aston Martin,4,12
2023,4,Sainz,Ferrari,5,10
2023,4,Hamilton,Mercedes,6,8
2023,4,Stroll,Aston Martin,7,6
2023,4,Russell,Mercedes,8,5
2023,4,Norris,McLaren,9,2
2023,4,Tsunoda,AlphaTauri,10,1
2023,4,Piastri,McLaren,11,0
2023,4,Albon,Williams,12,0
2023,4,Magnussen,Haas F1 Team,13,0
2023,4,Gasly,Alpine F1 Team,14,0
2023,4,Ocon,Alpine F1 Team,15,0
2023,4,Sargeant,Williams,16,0
2023,4,Hülkenberg,Haas F1 Team,17,0
2023,4,Bottas,Alfa Romeo,18,0
2023,4,Zhou,Alfa Romeo,19,0
2023,4,de Vries,AlphaTauri,20,0
2023,3,Verstappen,Red Bull,1,25
2023,3,Hamilton,Mercedes,2,18
2023,3,Alonso,Aston Martin,3,15
2023,3,Stroll,Aston Martin,4,12
2023,3,Pérez,Red Bull,5,11
2023,3,Norris,McLaren,6,8
2023,3,Hülkenberg,Haas F1 Team,7,6
2023,3,Piastri,McLaren,8,4
2023,3,Zhou,Alfa Romeo,9,2
2023,3,Tsunoda,AlphaTauri,10,1
2023,3,Bottas,Alfa Romeo,11,0
2023,3,Sainz,Ferrari,12,0
2023,3,Gasly,Alpine F1 Team,13,0
2023,3,Ocon,Alpine F1 Team,14,0
2023,3,de Vries,AlphaTauri,15,0
2023,3,Sargeant,Williams,16,0
2023,3,Magnussen,Haas F1 Team,17,0
2023,3,Russell,Mercedes,18,0
2023,3,Albon,Williams,19,0
2023,3,Leclerc,Ferrari,20,0
2023,5,Verstappen,Red Bull,1,26
2023,5,Pérez,Red Bull,2,18
2023,5,Alonso,Aston Martin,3,15
2023,5,Russell,Mercedes,4,12
2023,5,Sainz,Ferrari,5,10
2023,5,Hamilton,Mercedes,6,8
2023,5,Leclerc,Ferrari,7,6
2023,5,Gasly,Alpine F1 Team,8,4
2023,5,Ocon,Alpine F1 Team,9,2
2023,5,Magnussen,Haas F1 Team,10,1
2023,5,Tsunoda,AlphaTauri,11,0
2023,5,Stroll,Aston Martin,12,0
2023,5,Bottas,Alfa Romeo,13,0
2023,5,Albon,Williams,14,0
2023,5,Hülkenberg,Haas F1 Team,15,0
2023,5,Zhou,Alfa Romeo,16,0
2023,5,Norris,McLaren,17,0
2023,5,de Vries,AlphaTauri,18,0
2023,5,Piastri,McLaren,19,0
2023,5,Sargeant,Williams,20,0
2023,7,Verstappen,Red Bull,1,26
2023,7,Hamilton,Mercedes,2,18
2023,7,Russell,Mercedes,3,15
2023,7,Pérez,Red Bull,4,12
2023,7,Sainz,Ferrari,5,10
2023,7,Stroll,Aston Martin,6,8
2023,7,Alonso,Aston Martin,7,6
2023,7,Ocon,Alpine F1 Team,8,4
2023,7,Zhou,Alfa Romeo,9,2
2023,7,Gasly,Alpine F1 Team,10,1
2023,7,Leclerc,Ferrari,11,0
2023,7,Tsunoda,AlphaTauri,12,0
2023,7,Piastri,McLaren,13,0
2023,7,de Vries,AlphaTauri,14,0
2023,7,Hülkenberg,Haas F1 Team,15,0
2023,7,Albon,Williams,16,0
2023,7,Norris,McLaren,17,0
2023,7,Magnussen,Haas F1 Team,18,0
2023,7,Bottas,Alfa Romeo,19,0
2023,7,Sargeant,Williams,20,0
2023,6,Verstappen,Red Bull,1,25
2023,6,Alonso,Aston Martin,2,18
2023,6,Ocon,Alpine F1 Team,3,15
2023,6,Hamilton,Mercedes,4,13
2023,6,Russell,Mercedes,5,10
2023,6,Leclerc,Ferrari,6,8
2023,6,Gasly,Alpine F1 Team,7,6
2023,6,Sainz,Ferrari,8,4
2023,6,Norris,McLaren,9,2
2023,6,Piastri,McLaren,10,1
2023,6,Bottas,Alfa Romeo,11,0
2023,6,de Vries,AlphaTauri,12,0
2023,6,Zhou,Alfa Romeo,13,0
2023,6,Albon,Williams,14,0
2023,6,Tsunoda,AlphaTauri,15,0
2023,6,Pérez,Red Bull,16,0
2023,6,Hülkenberg,Haas F1 Team,17,0
2023,6,Sargeant,Williams,18,0
2023,6,Magnussen,Haas F1 Team,19,0
2023,6,Stroll,Aston Martin,20,0
2023,8,Verstappen,Red Bull,1,25
2023,8,Alonso,Aston Martin,2,18
2023,8,Hamilton,Mercedes,3,15
2023,8,Leclerc,Ferrari,4,12
2023,8,Sainz,Ferrari,5,10
2023,8,Pérez,Red Bull,6,9
2023,8,Albon,Williams,7,6
2023,8,Ocon,Alpine F1 Team,8,4
2023,8,Stroll,Aston Martin,9,2
2023,8,Bottas,Alfa Romeo,10,1
2023,8,Piastri,McLaren,11,0
2023,8,Gasly,Alpine F1 Team,12,0
2023,8,Norris,McLaren,13,0
2023,8,Tsunoda,AlphaTauri,14,0
2023,8,Hülkenberg,Haas F1 Team,15,0
2023,8,Zhou,Alfa Romeo,16,0
2023,8,Magnussen,Haas F1 Team,17,0
2023,8,de Vries,AlphaTauri,18,0
2023,8,Russell,Mercedes,19,0
2023,8,Sargeant,Williams,20,0
2023,9,Verstappen,Red Bull,1,26
2023,9,Leclerc,Ferrari,2,18
2023,9,Pérez,Red Bull,3,15
2023,9,Norris,McLaren,4,12
2023,9,Alonso,Aston Martin,5,10
2023,9,Sainz,Ferrari,6,8
2023,9,Russell,Mercedes,7,6
2023,9,Hamilton,Mercedes,8,4
2023,9,Stroll,Aston Martin,9,2
2023,9,Gasly,Alpine F1 Team,10,1
2023,9,Albon,Williams,11,0
2023,9,Zhou,Alfa Romeo,12,0
2023,9,Sargeant,Williams,13,0
2023,9,Ocon,Alpine F1 Team,14,0
2023,9,Bottas,Alfa Romeo,15,0
2023,9,Piastri,McLaren,16,0
2023,9,de Vries,AlphaTauri,17,0
2023,9,Magnussen,Haas F1 Team,18,0
2023,9,Tsunoda,AlphaTauri,19,0
2023,9,Hülkenberg,Haas F1 Team,20,0
2023,10,Verstappen,Red Bull,1,26
2023,10,Norris,McLaren,2,18
2023,10,Hamilton,Mercedes,3,15
2023,10,Piastri,McLaren,4,12
2023,10,Russell,Mercedes,5,10
2023,10,Pérez,Red Bull,6,8
2023,10,Alonso,Aston Martin,7,6
2023,10,Albon,Williams,8,4
2023,10,Leclerc,Ferrari,9,2
2023,10,Sainz,Ferrari,10,1
2023,10,Sargeant,Williams,11,0
2023,10,Bottas,Alfa Romeo,12,0
2023,10,Hülkenberg,Haas F1 Team,13,0
2023,10,Stroll,Aston Martin,14,0
2023,10,Zhou,Alfa Romeo,15,0
2023,10,Tsunoda,AlphaTauri,16,0
2023,10,de Vries,AlphaTauri,17,0
2023,10,Gasly,Alpine F1 Team,18,0
2023,10,Magnussen,Haas F1 Team,19,0
2023,10,Ocon,Alpine F1 Team,20,0
2023,11,Verstappen,Red Bull,1,26
2023,11,Norris,McLaren,2,18
2023,11,Pérez,Red Bull,3,15
2023,11,Hamilton,Mercedes,4,12
2023,11,Piastri,McLaren,5,10
2023,11,Russell,Mercedes,6,8
2023,11,Leclerc,Ferrari,7,6
2023,11,Sainz,Ferrari,8,4
2023,11,Alonso,Aston Martin,9,2
2023,11,Stroll,Aston Martin,10,1
2023,11,Albon,Williams,11,0
2023,11,Bottas,Alfa Romeo,12,0
2023,11,Ricciardo,AlphaTauri,13,0
2023,11,Hülkenberg,Haas F1 Team,14,0
2023,11,Tsunoda,AlphaTauri,15,0
2023,11,Zhou,Alfa Romeo,16,0
2023,11,Magnussen,Haas F1 Team,17,0
2023,11,Sargeant,Williams,18,0
2023,11,Ocon,Alpine F1 Team,19,0
2023,11,Gasly,Alpine F1 Team,20,0
2023,12,Verstappen,Red Bull,1,25
2023,12,Pérez,Red Bull,2,18
2023,12,Leclerc,Ferrari,3,15
2023,12,Hamilton,Mercedes,4,13
2023,12,Alonso,Aston Martin,5,10
2023,12,Russell,Mercedes,6,8
2023,12,Norris,McLaren,7,6
2023,12,Ocon,Alpine F1 Team,8,4
2023,12,Stroll,Aston Martin,9,2
2023,12,Tsunoda,AlphaTauri,10,1
2023,12,Gasly,Alpine F1 Team,11,0
2023,12,Bottas,Alfa Romeo,12,0
2023,12,Zhou,Alfa Romeo,13,0
2023,12,Albon,Williams,14,0
2023,12,Magnussen,Haas F1 Team,15,0
2023,12,Ricciardo,AlphaTauri,16,0
2023,12,Sargeant,Williams,17,0
2023,12,Hülkenberg,Haas F1 Team,18,0
2023,12,Sainz,Ferrari,19,0
2023,12,Piastri,McLaren,20,0
2023,13,Verstappen,Red Bull,1,25
2023,13,Alonso,Aston Martin,2,19
2023,13,Gasly,Alpine F1 Team,3,15
2023,13,Pérez,Red Bull,4,12
2023,13,Sainz,Ferrari,5,10
2023,13,Hamilton,Mercedes,6,8
2023,13,Norris,McLaren,7,6
2023,13,Albon,Williams,8,4
2023,13,Piastri,McLaren,9,2
2023,13,Ocon,Alpine F1 Team,10,1
2023,13,Stroll,Aston Martin,11,0
2023,13,Hülkenberg,Haas F1 Team,12,0
2023,13,Lawson,AlphaTauri,13,0
2023,13,Bottas,Alfa Romeo,14,0
2023,13,Tsunoda,AlphaTauri,15,0
2023,13,Magnussen,Haas F1 Team,16,0
2023,13,Russell,Mercedes,17,0
2023,13,Zhou,Alfa Romeo,18,0
2023,13,Leclerc,Ferrari,19,0
2023,13,Sargeant,Williams,20,0
2023,14,Verstappen,Red Bull,1,25
2023,14,Pérez,Red Bull,2,18
2023,14,Sainz,Ferrari,3,15
2023,14,Leclerc,Ferrari,4,12
2023,14,Russell,Mercedes,5,10
2023,14,Hamilton,Mercedes,6,8
2023,14,Albon,Williams,7,6
2023,14,Norris,McLaren,8,4
2023,14,Alonso,Aston Martin,9,2
2023,14,Bottas,Alfa Romeo,10,1
2023,14,Lawson,AlphaTauri,11,0
2023,14,Piastri,McLaren,12,0
2023,14,Sargeant,Williams,13,0
2023,14,Zhou,Alfa Romeo,14,0
2023,14,Gasly,Alpine F1 Team,15,0
2023,14,Stroll,Aston Martin,16,0
2023,14,Hülkenberg,Haas F1 Team,17,0
2023,14,Magnussen,Haas F1 Team,18,0
2023,14,Ocon,Alpine F1 Team,19,0
2023,14,Tsunoda,AlphaTauri,20,0
2023,15,Sainz,Ferrari,1,25
2023,15,Norris,McLaren,2,18
2023,15,Hamilton,Mercedes,3,16
2023,15,Leclerc,Ferrari,4,12
2023,15,Verstappen,Red Bull,5,10
2023,15,Gasly,Alpine F1 Team,6,8
2023,15,Piastri,McLaren,7,6
2023,15,Pérez,Red Bull,8,4
2023,15,Lawson,AlphaTauri,9,2
2023,15,Magnussen,Haas F1 Team,10,1
2023,15,Albon,Williams,11,0
2023,15,Zhou,Alfa Romeo,12,0
2023,15,Hülkenberg,Haas F1 Team,13,0
2023,15,Sargeant,Williams,14,0
2023,15,Alonso,Aston Martin,15,0
2023,15,Russell,Mercedes,16,0
2023,15,Bottas,Alfa Romeo,17,0
2023,15,Ocon,Alpine F1 Team,18,0
2023,15,Tsunoda,AlphaTauri,19,0
2023,15,Stroll,Aston Martin,20,0
2023,16,Verstappen,Red Bull,1,26
2023,16,Norris,McLaren,2,18
2023,16,Piastri,McLaren,3,15
2023,16,Leclerc,Ferrari,4,12
2023,16,Hamilton,Mercedes,5,10
2023,16,Sainz,Ferrari,6,8
2023,16,Russell,Mercedes,7,6
2023,16,Alonso,Aston Martin,8,4
2023,16,Ocon,Alpine F1 Team,9,2
2023,16,Gasly,Alpine F1 Team,10,1
2023,16,Lawson,AlphaTauri,11,0
2023,16,Tsunoda,AlphaTauri,12,0
2023,16,Zhou,Alfa Romeo,13,0
2023,16,Hülkenberg,Haas F1 Team,14,0
2023,16,Magnussen,Haas F1 Team,15,0
2023,16,Albon,Williams,16,0
2023,16,Sargeant,Williams,17,0
2023,16,Stroll,Aston Martin,18,0
2023,16,Pérez,Red Bull,19,0
2023,16,Bottas,Alfa Romeo,20,0
2023,17,Verstappen,Red Bull,1,26
2023,17,Piastri,McLaren,2,18
2023,17,Norris,McLaren,3,15
2023,17,Russell,Mercedes,4,12
2023,17,Leclerc,Ferrari,5,10
2023,17,Alonso,Aston Martin,6,8
2023,17,Ocon,Alpine F1 Team,7,6
2023,17,Bottas,Alfa Romeo,8,4
2023,17,Zhou,Alfa Romeo,9,2
2023,17,Pérez,Red Bull,10,1
2023,17,Stroll,Aston Martin,11,0
2023,17,Gasly,Alpine F1 Team,12,0
2023,17,Albon,Williams,13,0
2023,17,Magnussen,Haas F1 Team,14,0
2023,17,Tsunoda,AlphaTauri,15,0
2023,17,Hülkenberg,Haas F1 Team,16,0
2023,17,Lawson,AlphaTauri,17,0
2023,17,Sargeant,Williams,18,0
2023,17,Hamilton,Mercedes,19,0
2023,17,Sainz,Ferrari,20,0
2023,18,Verstappen,Red Bull,1,25
2023,18,Norris,McLaren,2,18
2023,18,Sainz,Ferrari,3,15
2023,18,Pérez,Red Bull,4,12
2023,18,Russell,Mercedes,5,10
2023,18,Gasly,Alpine F1 Team,6,8
2023,18,Stroll,Aston Martin,7,6
2023,18,Tsunoda,AlphaTauri,8,5
2023,18,Albon,Williams,9,2
2023,18,Sargeant,Williams,10,1
2023,18,Hülkenberg,Haas F1 Team,11,0
2023,18,Bottas,Alfa Romeo,12,0
2023,18,Zhou,Alfa Romeo,13,0
2023,18,Magnussen,Haas F1 Team,14,0
2023,18,Ricciardo,AlphaTauri,15,0
2023,18,Alonso,Aston Martin,16,0
2023,18,Piastri,McLaren,17,0
2023,18,Ocon,Alpine F1 Team,18,0
2023,18,Hamilton,Mercedes,19,0
2023,18,Leclerc,Ferrari,20,0
2023,19,Verstappen,Red Bull,1,25
2023,19,Hamilton,Mercedes,2,19
2023,19,Leclerc,Ferrari,3,15
2023,19,Sainz,Ferrari,4,12
2023,19,Norris,McLaren,5,10
2023,19,Russell,Mercedes,6,8
2023,19,Ricciardo,AlphaTauri,7,6
2023,19,Piastri,McLaren,8,4
2023,19,Albon,Williams,9,2
2023,19,Ocon,Alpine F1 Team,10,1
2023,19,Gasly,Alpine F1 Team,11,0
2023,19,Tsunoda,AlphaTauri,12,0
2023,19,Hülkenberg,Haas F1 Team,13,0
2023,19,Zhou,Alfa Romeo,14,0
2023,19,Bottas,Alfa Romeo,15,0
2023,19,Sargeant,Williams,16,0
2023,19,Stroll,Aston Martin,17,0
2023,19,Alonso,Aston Martin,18,0
2023,19,Magnussen,Haas F1 Team,19,0
2023,19,Pérez,Red Bull,20,0
2023,20,Verstappen,Red Bull,1,25
2023,20,Norris,McLaren,2,19
2023,20,Alonso,Aston Martin,3,15
2023,20,Pérez,Red Bull,4,12
2023,20,Stroll,Aston Martin,5,10
2023,20,Sainz,Ferrari,6,8
2023,20,Gasly,Alpine F1 Team,7,6
2023,20,Hamilton,Mercedes,8,4
2023,20,Tsunoda,AlphaTauri,9,2
2023,20,Ocon,Alpine F1 Team,10,1
2023,20,Sargeant,Williams,11,0
2023,20,Hülkenberg,Haas F1 Team,12,0
2023,20,Ricciardo,AlphaTauri,13,0
2023,20,Piastri,McLaren,14,0
2023,20,Russell,Mercedes,15,0
2023,20,Bottas,Alfa Romeo,16,0
2023,20,Zhou,Alfa Romeo,17,0
2023,20,Magnussen,Haas F1 Team,18,0
2023,20,Albon,Williams,19,0
2023,20,Leclerc,Ferrari,20,0
2023,21,Verstappen,Red Bull,1,25
2023,21,Leclerc,Ferrari,2,18
2023,21,Pérez,Red Bull,3,15
2023,21,Ocon,Alpine F1 Team,4,12
2023,21,Stroll,Aston Martin,5,10
2023,21,Sainz,Ferrari,6,8
2023,21,Hamilton,Mercedes,7,6
2023,21,Russell,Mercedes,8,4
2023,21,Alonso,Aston Martin,9,2
2023,21,Piastri,McLaren,10,2
2023,21,Gasly,Alpine F1 Team,11,0
2023,21,Albon,Williams,12,0
2023,21,Magnussen,Haas F1 Team,13,0
2023,21,Ricciardo,AlphaTauri,14,0
2023,21,Zhou,Alfa Romeo,15,0
2023,21,Sargeant,Williams,16,0
2023,21,Bottas,Alfa Romeo,17,0
2023,21,Tsunoda,AlphaTauri,18,0
2023,21,Hülkenberg,Haas F1 Team,19,0
2023,21,Norris,McLaren,20,0
2025,1,Norris,McLaren,1,25
2025,1,Verstappen,Red Bull,2,18
2025,1,Russell,Mercedes,3,15
2025,1,Antonelli,Mercedes,4,12
2025,1,Albon,Williams,5,10
2025,1,Stroll,Aston Martin,6,8
2025,1,Hülkenberg,Sauber,7,6
2025,1,Leclerc,Ferrari,8,4
2025,1,Piastri,McLaren,9,2
2025,1,Hamilton,Ferrari,10,1
2025,1,Gasly,Alpine F1 Team,11,0
2025,1,Tsunoda,RB F1 Team,12,0
2025,1,Ocon,Haas F1 Team,13,0
2025,1,Bearman,Haas F1 Team,14,0
2025,1,Lawson,Red Bull,15,0
2025,1,Bortoleto,Sauber,16,0
2025,1,Alonso,Aston Martin,17,0
2025,1,Sainz,Williams,18,0
2025,1,Doohan,Alpine F1 Team,19,0
2025,1,Hadjar,RB F1 Team,20,0
2023,22,Verstappen,Red Bull,1,26
2023,22,Leclerc,Ferrari,2,18
2023,22,Russell,Mercedes,3,15
2023,22,Pérez,Red Bull,4,12
2023,22,Norris,McLaren,5,10
2023,22,Piastri,McLaren,6,8
2023,22,Alonso,Aston Martin,7,6
2023,22,Tsunoda,AlphaTauri,8,4
2023,22,Hamilton,Mercedes,9,2
2023,22,Stroll,Aston Martin,10,1
2023,22,Ricciardo,AlphaTauri,11,0
2023,22,Ocon,Alpine F1 Team,12,0
2023,22,Gasly,Alpine F1 Team,13,0
2023,22,Albon,Williams,14,0
2023,22,Hülkenberg,Haas F1 Team,15,0
2023,22,Sargeant,Williams,16,0
2023,22,Zhou,Alfa Romeo,17,0
2023,22,Sainz,Ferrari,18,0
2023,22,Bottas,Alfa Romeo,19,0
2023,22,Magnussen,Haas F1 Team,20,0
2025,2,Piastri,McLaren,1,25
2025,2,Norris,McLaren,2,18
2025,2,Russell,Mercedes,3,15
2025,2,Verstappen,Red Bull,4,12
2025,2,Ocon,Haas F1 Team,5,10
2025,2,Antonelli,Mercedes,6,8
2025,2,Albon,Williams,7,6
2025,2,Bearman,Haas F1 Team,8,4
2025,2,Stroll,Aston Martin,9,2
2025,2,Sainz,Williams,10,1
2025,2,Hadjar,RB F1 Team,11,0
2025,2,Lawson,Red Bull,12,0
2025,2,Doohan,Alpine F1 Team,13,0
2025,2,Bortoleto,Sauber,14,0
2025,2,Hülkenberg,Sauber,15,0
2025,2,Tsunoda,RB F1 Team,16,0
2025,2,Alonso,Aston Martin,17,0
2025,2,Leclerc,Ferrari,18,0
2025,2,Hamilton,Ferrari,19,0
2025,2,Gasly,Alpine F1 Team,20,0
2025,3,Verstappen,Red Bull,1,25
2025,3,Norris,McLaren,2,18
2025,3,Piastri,McLaren,3,15
2025,3,Leclerc,Ferrari,4,12
2025,3,Russell,Mercedes,5,10
2025,3,Antonelli,Mercedes,6,8
2025,3,Hamilton,Ferrari,7,6
2025,3,Hadjar,RB F1 Team,8,4
2025,3,Albon,Williams,9,2
2025,3,Bearman,Haas F1 Team,10,1
2025,3,Alonso,Aston Martin,11,0
2025,3,Tsunoda,Red Bull,12,0
2025,3,Gasly,Alpine F1 Team,13,0
2025,3,Sainz,Williams,14,0
2025,3,Doohan,Alpine F1 Team,15,0
2025,3,Hülkenberg,Sauber,16,0
2025,3,Lawson,RB F1 Team,17,0
2025,3,Ocon,Haas F1 Team,18,0
2025,3,Bortoleto,Sauber,19,0
2025,3,Stroll,Aston Martin,20,0
2025,4,Piastri,McLaren,1,25
2025,4,Russell,Mercedes,2,18
2025,4,Norris,McLaren,3,15
2025,4,Leclerc,Ferrari,4,12
2025,4,Hamilton,Ferrari,5,10
2025,4,Verstappen,Red Bull,6,8
2025,4,Gasly,Alpine F1 Team,7,6
2025,4,Ocon,Haas F1 Team,8,4
2025,4,Tsunoda,Red Bull,9,2
2025,4,Bearman,Haas F1 Team,10,1
2025,4,Antonelli,Mercedes,11,0
2025,4,Albon,Williams,12,0
2025,4,Hadjar,RB F1 Team,13,0
2025,4,Doohan,Alpine F1 Team,14,0
2025,4,Alonso,Aston Martin,15,0
2025,4,Lawson,RB F1 Team,16,0
2025,4,Stroll,Aston Martin,17,0
2025,4,Bortoleto,Sauber,18,0
2025,4,Sainz,Williams,19,0
2025,4,Hülkenberg,Sauber,20,0
